run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR26963671	SRX22657352	SAMN38415284	PRJNA1044934	SRS19653170	SRP474529		SUB13999889	Illumina NovaSeq 6000 sequencing: miRNA of NOZ	FRRN220259337-1a	SINGLE	other	miRNA-Seq	OTHER	Illumina NovaSeq 6000	13782539	689126950	2023-11-30	2023-12-12	Homo sapiens	2022-09-27	Homo sapiens Raw sequence reads	NOZ		ftp.sra.ebi.ac.uk/vol1/fastq/SRR269/071/SRR26963671/SRR26963671.fastq.gz			NOZ	moderately differentiated adenocarcinoma	Not applicable											Not applicable					Not applicable		
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR28602426	SRX24200989	SAMN40903357	PRJNA1098210	SRS20972807	SRP500577			Illumina NovaSeq 6000 sequencing: GSM8194925: Gallbladder Metastasis Sample 73 Mus musculus OTHER	GSM8194925	SINGLE	other	OTHER	OTHER	Illumina NovaSeq 6000	908919	15705856	2025-08-26	2025-08-26	Mus musculus	missing	Forward genetic screening in engineered colorectal cancer organoids identifies novel regulators of metastasis [crispr gRNA knockout screening 2]	Gallbladder Metastasis Sample 73		ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/026/SRR28602426/SRR28602426.fastq.gz				Colorectal adenocarcinoma																	Metastasis		
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR28782462	SRX24347019	SAMN41034781	PRJNA1102906	SRS21106126	SRP503614		SUB14391254	Illumina NovaSeq 6000 sequencing: Gallbladder carcinoma	H22-00161-19	PAIRED	Hybrid Selection	WXS	GENOMIC	Illumina NovaSeq 6000	15421252	4114153603	2024-10-28	2024-10-28	Homo sapiens	2022-01-06	Exome data of cancerous tumors in biliary tract cancers	Human sample from Homo sapiens		ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/062/SRR28782462/SRR28782462.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/062/SRR28782462/SRR28782462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR287/062/SRR28782462/SRR28782462_2.fastq.gz																case#8		male			Gallbladder carcinoma		
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30063173	SRX25537246	SAMN42903172	PRJNA1093555	SRS22189886	SRP525110		NCI-phs003597	Illumina HiSeq 4000 sequencing: Multi-omic PDAC	ST-00007380-M_DNA	PAIRED	PCR	Targeted-Capture	GENOMIC	Illumina HiSeq 4000	0	0	2024-09-27	2024-09-27	Homo sapiens		Ongoing Replication Stress Tolerance and Clonal T Cell Responses Distinguish Liver and Lung Recurrence and Patient Outcomes in Pancreatic Ductal Adenocarcinoma	Pancreatic Neoplasms tumor DNA/RNA sample from Gallbladder of a human male participant in the dbGaP study "Ongoing Replication Stress Tolerance and Clonal T Cell Responses Distinguish Liver and Lung Recurrence and Patient Outcomes in Pancreatic Ductal Adenocarcinoma"	Protected file(s). Go to dbGap																			male					
run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	broker_name	center_name	experiment_title	library_name	library_layout	library_selection	library_strategy	library_source	instrument_model	read_count	base_count	first_public	last_updated	scientific_name	collection_date	study_title	sample_title	submitted_ftp	fastq_ftp	age	altitude	cell_line	cell_type	dev_stage	disease	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	host	host_body_site	host_genotype	host_phenotype	isolate	location	sex	strain	temperature	tissue_type	sampling_site	experimental_factor
SRR30063746	SRX25537546	SAMN42903172	PRJNA1093555	SRS22189886	SRP525110		NCI-phs003597	Illumina HiSeq 4000 sequencing: Multi-omic PDAC	ST-00007380-M_RNA	PAIRED	PCR	RNA-Seq	TRANSCRIPTOMIC	Illumina HiSeq 4000	0	0	2024-09-27	2024-09-27	Homo sapiens		Ongoing Replication Stress Tolerance and Clonal T Cell Responses Distinguish Liver and Lung Recurrence and Patient Outcomes in Pancreatic Ductal Adenocarcinoma	Pancreatic Neoplasms tumor DNA/RNA sample from Gallbladder of a human male participant in the dbGaP study "Ongoing Replication Stress Tolerance and Clonal T Cell Responses Distinguish Liver and Lung Recurrence and Patient Outcomes in Pancreatic Ductal Adenocarcinoma"	Protected file(s). Go to dbGap																			male					
